"...1","date","mixToday","mixN2N","mixPM","mixTomorrow","twindToday","twindN2N","twindPM","twindTomorrow","swindToday","swindN2N","swindPM","swindTomorrow","precipToday","precipN2N","precipPM","precipTomorrow","tminToday","tminN2N","tminPM","tminTomorrow","tmaxToday","tmaxN2N","tmaxPM","tmaxTomorrow","ventToday","ventN2N","ventPM","created","ventTomorrow","yN2NPM","HR24PM","HR24OZ","HR24OZ_carus","HR24PMno","HR24no","humToday","humN2N","humPM","humTomorrow","cloudToday","cloudN2N","cloudPM","cloudTomorrow","peakoz8hr_carus","no2max_24"
57,2025-06-29,524.613808695652,519.909286956522,385.5212,549.276104347826,18.1496,18.6624615384615,24.076,19.1736470588235,10.1147692307692,11.5235555555556,12.3466666666667,10.8474285714286,0,-Inf,-Inf,1,13.3333333333333,16.6666666666667,23.3333333333333,16.6666666666667,31.1111111111111,31.1111111111111,31.1111111111111,32.2222222222222,9522,9703,9282,2025-06-29,10532,3.9,3.2,22.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,2025-06-28,779.533257142857,661.256973913043,564.0324,525.011373913043,12.6272727272727,13.9517333333333,19.446,17.6968888888889,7.71666666666667,7.81955555555556,9.26,9.4452,1,1,-Inf,0,14.4444444444444,13.3333333333333,18.3333333333333,13.3333333333333,25,25,25,30.5555555555556,9843,9226,10968,2025-06-28,9291,3,3.5,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,2025-06-26,734.789672727273,683.006,484.5304,759.7521,9.87733333333333,9.97230769230769,12.964,8.84844444444444,6.482,5.29142857142857,6.482,4.63,20,13,9,5,14.4444444444444,13.3333333333333,16.1111111111111,13.3333333333333,21.1111111111111,21.1111111111111,20.5555555555556,22.7777777777778,7258,6811,6281,2025-06-26,6723,6.2,6,21.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,2025-06-25,636.011582608696,650.6845,468.0712,734.7712,8.44975,8.1488,10.0008,8.95133333333333,5.556,5.556,5.556,6.6672,9,18,6,18,13.8888888888889,14.4444444444444,17.7777777777778,14.4444444444444,22.2222222222222,22.2222222222222,20.5555555555556,21.6666666666667,5374,5302,4681,2025-06-25,6577,6.4,6.7,25.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,2025-06-24,700.333418181818,694.0169,485.6988,643.9027,9.56866666666667,10.0316666666667,14.1986666666667,8.8896,5.556,6.79066666666667,7.408,5.556,3,3,3,9,13.8888888888889,13.8888888888889,18.8888888888889,13.8888888888889,28.8888888888889,28.8888888888889,27.2222222222222,23.3333333333333,6701,6962,6896,2025-06-24,5724,4.4,5.7,-22.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,2025-06-23,561.801818181818,542.4805,461.6196,628.5738,9.10566666666667,10.4946666666667,14.816,10.76475,5.24733333333333,5.24733333333333,4.93866666666667,6.2968,2,3,2,5,11.6666666666667,13.3333333333333,19.4444444444444,13.3333333333333,26.6666666666667,26.6666666666667,26.1111111111111,27.2222222222222,5116,5693,6839,2025-06-23,6766,2.4,3.8,20.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,2025-06-22,774.3444,627.597054545455,573.08496,542.133182608696,8.43688888888889,7.871,8.64266666666667,9.723,4.32133333333333,4.63,3.704,5.556,12,11,1,1,12.2222222222222,12.2222222222222,16.6666666666667,12.2222222222222,21.6666666666667,21.6666666666667,21.1111111111111,26.6666666666667,6533,4940,4953,2025-06-22,5271,3.2,2.1,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,2025-06-21,441.762776470588,428.909018181818,382.8796,667.7787,22.224,15.5105,20.372,9.60725,12.1408888888889,8.797,9.26,4.63,100,83,81,28,9.44444444444444,12.2222222222222,13.3333333333333,12.2222222222222,14.4444444444444,15.5555555555556,13.8888888888889,22.2222222222222,9818,6653,7800,2025-06-21,6416,3,3.3,22.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,2025-06-20,668.963428571429,528.430434782609,437.9468,405.21172173913,17.9026666666667,21.1345882352941,18.52,23.1987368421053,8.7044,9.9545,6.482,10.8805,92,96,83,96,10.5555555555556,9.44444444444444,12.7777777777778,9.44444444444444,15.5555555555556,15.5555555555556,13.8888888888889,14.4444444444444,11976,11168,8111,2025-06-20,9400,2,2.3,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,2025-06-19,1117.9556,934.8724,871.982,609.346,15.5568,17.47825,20.372,18.9557647058824,9.59672727272727,10.2701818181818,12.964,9.6304,1,95,1,95,9.44444444444444,10,14.4444444444444,10,22.2222222222222,22.2222222222222,20.5555555555556,15,17392,16340,17764,2025-06-19,11551,3.2,2.1,21.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,2025-06-18,1061.09008,802.259,668.0708,907.4658,16.9325714285714,13.0962857142857,17.2853333333333,12.8215384615385,9.26,7.408,9.26,8.02533333333333,25,21,-Inf,4,14.4444444444444,9.44444444444444,14.4444444444444,9.44444444444444,22.2222222222222,22.2222222222222,21.6666666666667,22.2222222222222,17967,10507,11548,2025-06-18,11635,-70.8,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,2025-05-28,669.164336842105,599.860254545454,538.21584,486.977634782609,12.2905454545455,14.4456,13.427,12.964,8.84844444444444,8.334,8.334,6.482,5,44,5,44,14.4444444444444,12.7777777777778,18.3333333333333,12.7777777777778,30.5555555555556,30.5555555555556,28.8888888888889,21.1111111111111,8224,8665,7227,2025-05-28,6313,3.5,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,2025-05-23,1021.1816,758.081142857143,520.3952,640.529942857143,9.09163636363636,8.3884705882353,12.038,7.75525,5.556,4.63,3.704,3.704,0,1,-Inf,1,11.6666666666667,8.88888888888889,13.3333333333333,8.88888888888889,21.6666666666667,21.6666666666667,18.8888888888889,26.1111111111111,9284,6359,6265,2025-05-23,4967,-53.2,-58.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,2025-05-15,755.785466666667,574.11067826087,409.8036,493.431443478261,9.8156,11.3177777777778,11.112,8.84844444444444,5.02685714285714,6.2968,4.63,6.482,81,81,59,66,7.77777777777778,9.44444444444444,10.5555555555556,9.44444444444444,13.8888888888889,13.8888888888889,12.2222222222222,16.6666666666667,7418,6498,4554,2025-05-15,4366,5,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,2025-05-14,906.75968,717.008869565217,528.09648,641.7183,15.279,10.9695384615385,14.816,7.9636,9.76509090909091,8.64266666666667,8.334,5.556,28,21,0,45,9.44444444444444,7.77777777777778,10.5555555555556,7.77777777777778,17.2222222222222,17.2222222222222,16.1111111111111,15,13854,7865,7824,2025-05-14,5110,2.6,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,2025-01-15,245.246769230769,234.631831578947,156.3624,227.036243478261,12.038,8.41818181818182,10.4946666666667,6.482,6.73454545454545,4.63,2.778,3.704,1,3,1,3,1.66666666666667,1.66666666666667,1.66666666666667,1.66666666666667,4.44444444444444,4.44444444444444,2.77777777777778,5.55555555555556,2952,1975,1641,2025-01-15,1472,13.2,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,2025-01-14,255.7272,256.227942857143,160.3248,245.293661538462,8.334,11.112,9.26,11.6170909090909,5.556,9.26,7.408,9.26,2,1,-Inf,0,1.66666666666667,1.66666666666667,2.22222222222222,1.66666666666667,5,5,3.33333333333333,4.44444444444444,2131,2847,1485,2025-01-14,2850,8.3,11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,2025-01-13,222.432282352941,239.5728,164.2872,218.056690909091,8.02533333333333,8.1025,6.482,7.408,2.778,2.778,1.852,4.32133333333333,2,4,2,4,0.555555555555556,0.555555555555556,2.22222222222222,0.555555555555556,6.11111111111111,6.11111111111111,4.44444444444444,6.66666666666667,1785,1941,1065,2025-01-13,1615,6,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,2025-01-12,388.8994,298.3992,184.2516,218.914133333333,9.56866666666667,8.334,10.186,7.57636363636364,5.14444444444444,4.01266666666667,4.63,4.32133333333333,18,18,0,-Inf,2.77777777777778,0.555555555555556,2.77777777777778,0.555555555555556,7.22222222222222,7.22222222222222,5.55555555555556,6.11111111111111,3721,2487,1877,2025-01-12,1659,5.2,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,2025-01-11,320.627828571429,302.506742857143,168.5544,284.3276,11.6818461538462,10.649,9.26,9.0748,7.91309090909091,7.20222222222222,6.482,4.63,24,19,19,19,5,4.44444444444444,5.55555555555556,2.77777777777778,7.77777777777778,7.77777777777778,6.11111111111111,6.66666666666667,3746,3221,1561,2025-01-11,2580,10.9,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,2025-01-10,310.5658,307.636984615385,176.4792,315.6966,15.5283076923077,14.5690666666667,12.964,12.4589090909091,6.6672,8.334,7.408,6.79066666666667,99,36,17,34,3.33333333333333,4.44444444444444,5.55555555555556,4.44444444444444,8.88888888888889,8.88888888888889,6.66666666666667,7.22222222222222,4823,4482,2288,2025-01-10,3933,7.9,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,2025-01-09,209.718442105263,213.495466666667,168.402,284.63748,22.7178666666667,16.668,17.594,13.9612307692308,10.186,8.1025,8.334,6.2968,3,100,3,100,3.33333333333333,3.33333333333333,4.44444444444444,3.33333333333333,10,10,6.66666666666667,8.33333333333333,4764,3559,2963,2025-01-09,3974,8.5,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,2025-01-08,199.737784615385,216.577333333333,156.3624,222.448581818182,8.26276923076923,15.4642,9.26,21.5703529411765,4.63,7.408,5.556,8.8896,3,1,1,6,3.33333333333333,3.33333333333333,4.44444444444444,3.33333333333333,10,10,7.77777777777778,8.88888888888889,1650,3349,1448,2025-01-08,4798,6.1,8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,2025-01-07,221.1832,192.089314285714,168.4528,180.4924,20.372,9.87733333333333,15.4333333333333,8.1025,9.56866666666667,7.408,6.482,4.63,4,5,4,5,3.33333333333333,3.88888888888889,3.88888888888889,3.88888888888889,8.88888888888889,8.88888888888889,6.66666666666667,8.88888888888889,4506,1897,2600,2025-01-07,1462,4.5,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,2025-01-06,245.00205,250.224757894737,172.5168,223.365391304348,20.372,22.687,NA,20.6569230769231,9.26,11.112,NA,8.64266666666667,6,-Inf,-Inf,4,3.88888888888889,2.77777777777778,3.88888888888889,2.77777777777778,10,10,5.55555555555556,7.22222222222222,4991,5677,NA,2025-01-06,4614,2.1,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,2025-01-05,287.964282352941,257.843866666667,160.3248,238.433113043478,13.77425,12.3025714285714,9.26,16.4828,11.5235555555556,8.334,7.408,10.0008,85,85,85,56,8.33333333333333,6.11111111111111,8.88888888888889,5,11.1111111111111,11.1111111111111,9.44444444444444,10,3966,3172,1485,2025-01-05,3930,6.8,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,2025-01-04,287.964282352941,275.7932,219.1004,242.3033,23.0471111111111,24.2082857142857,29.632,19.33025,14.816,12.964,16.668,9.26,99,99,72,74,6.66666666666667,8.33333333333333,8.88888888888889,8.33333333333333,9.44444444444444,10,8.88888888888889,10.5555555555556,6637,6676,6492,2025-01-04,4684,3.3,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,2025-01-03,330.359657142857,313.148869565217,203.1492,299.154573913043,22.3562857142857,19.8428571428571,16.668,24.2938823529412,16.5590588235294,14.2868571428571,13.89,12.6553333333333,92,95,59,99,5.55555555555556,6.66666666666667,6.66666666666667,6.66666666666667,10.5555555555556,10.5555555555556,8.33333333333333,9.44444444444444,7386,6214,3386,2025-01-03,7268,4,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,2024-12-31,244.257094736842,266.0904,261.62,272.371930434783,10.186,13.1323636363636,12.964,14.1425454545455,5.1856,5.556,6.482,9.26,91,91,91,62,1.66666666666667,3.88888888888889,3.88888888888889,3.88888888888889,6.11111111111111,6.11111111111111,4.44444444444444,7.77777777777778,2488,3494,3392,2024-12-31,3852,3.1,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2024-12-30,342.71712,302.433317647059,172.3644,252.0696,13.427,10.2888888888889,9.26,9.26,7.09933333333333,5.556,3.704,5.556,49,19,4,83,3.88888888888889,1.66666666666667,3.88888888888889,1.66666666666667,8.33333333333333,8.33333333333333,6.11111111111111,6.11111111111111,4602,3112,1596,2024-12-30,2334,6.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2024-11-06,279.667854545455,279.612436363636,189.8396,243.1288,13.5813333333333,16.668,17.2853333333333,14.6308,8.02533333333333,8.334,6.482,4.63,11,1,0,1,5.55555555555556,5,7.77777777777778,5,13.3333333333333,13.3333333333333,10.5555555555556,13.8888888888889,3798,4661,3281,2024-11-06,3557,6.7,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,2024-04-08,430.613127272727,395.986,196.596,457.4286,15.9272,18.52,16.668,15.742,11.112,13.3007272727273,12.038,12.1702857142857,51,69,51,69,5,8.88888888888889,10,8.33333333333333,12.7777777777778,12.7777777777778,12.2222222222222,14.4444444444444,6858,7334,3277,2024-04-08,7201,4.5,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2024-04-05,527.449773913043,566.1406,264.7696,424.1927,14.6837142857143,19.6312,15.5568,22.1358095238095,10.9062222222222,13.5813333333333,11.112,14.816,40,94,20,94,3.33333333333333,3.88888888888889,6.11111111111111,3.88888888888889,12.7777777777778,12.7777777777778,12.2222222222222,9.44444444444444,7745,11114,4119,2024-04-05,9390,3.4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2024-04-03,750.669391304348,641.6929,522.7828,620.9157,14.816,12.5366153846154,12.964,12.4084,12.964,10.3182857142857,NA,9.67155555555556,95,58,40,58,6.11111111111111,3.88888888888889,6.11111111111111,3.88888888888889,11.1111111111111,10.5555555555556,9.44444444444444,9.44444444444444,11122,8045,6777,2024-04-03,7705,9.3,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,NA,750.6693913,641.6929,522.7828,620.9157,14.816,12.53661538,12.964,12.4084,12.964,10.31828571,NA,9.671555556,95,58,40,58,6.111111111,3.888888889,6.111111111,3.888888889,11.11111111,10.55555556,9.444444444,9.444444444,11122,8045,6777,NA,7705,9.3,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2026-06-08,393.78255,437.2737,317.3476,748.5761,23.3636923076923,27.0976842105263,32.41,26.5453333333333,14.4792727272727,17.8076923076923,21.1128,17.1971428571429,72.875,65.1666666666667,55,38.9545454545455,13.6111111111111,13.75,NA,14.5679012345679,13.6111111111111,13.75,NA,14.5679012345679,9200,11849,10285,2026-06-08,19871,2.2,2.9,26.5,32.2,NA,NA,89.8333333333333,90.5625,90.3333333333333,78.3888888888889,92.9333333333333,85.695652173913,89.6666666666667,72.25,19.5,NA
NA,2026-06-08,393.78255,437.2737,317.3476,748.5761,23.3636923076923,27.0976842105263,32.41,26.5453333333333,14.4792727272727,17.8076923076923,21.1128,17.1971428571429,72.875,65.1666666666667,55,38.9545454545455,13.6111111111111,13.75,NA,14.5679012345679,13.6111111111111,13.75,NA,14.5679012345679,9200,11849,10285,2026-06-08,19871,2.2,2.9,26.5,32.2,NA,NA,89.8333333333333,90.5625,90.3333333333333,78.3888888888889,92.9333333333333,85.695652173913,89.6666666666667,72.25,19.5,NA
NA,2026-06-08,393.78255,437.2737,317.3476,748.5761,23.3636923076923,27.0976842105263,32.41,26.5453333333333,14.4792727272727,17.8076923076923,21.1128,17.1971428571429,72.875,65.1666666666667,55,38.9545454545455,13.6111111111111,13.75,NA,14.5679012345679,13.6111111111111,13.75,NA,14.5679012345679,9200,11849,10285,2026-06-08,19871,2.2,2.9,26.5,32.2,NA,NA,89.8333333333333,90.5625,90.3333333333333,78.3888888888889,92.9333333333333,85.695652173913,89.6666666666667,72.25,19.5,NA
NA,2026-06-08,393.78255,437.2737,317.3476,748.5761,23.3636923076923,27.0976842105263,32.41,26.5453333333333,14.4792727272727,17.8076923076923,21.1128,17.1971428571429,72.875,65.1666666666667,55,38.9545454545455,13.6111111111111,13.75,NA,14.5679012345679,13.6111111111111,13.75,NA,14.5679012345679,9200,11849,10285,2026-06-08,19871,2.2,2.9,26.5,32.2,NA,NA,89.8333333333333,90.5625,90.3333333333333,78.3888888888889,92.9333333333333,85.695652173913,89.6666666666667,72.25,19.5,NA
NA,2026-06-08,393.78255,437.2737,317.3476,748.5761,23.3636923076923,27.0976842105263,32.41,26.5453333333333,14.4792727272727,17.8076923076923,21.1128,17.1971428571429,72.875,65.1666666666667,55,38.9545454545455,13.6111111111111,13.75,NA,14.5679012345679,13.6111111111111,13.75,NA,14.5679012345679,9200,11849,10285,2026-06-08,19871,2.2,2.9,26.5,32.2,NA,NA,89.8333333333333,90.5625,90.3333333333333,78.3888888888889,92.9333333333333,85.695652173913,89.6666666666667,72.25,19.5,NA
NA,2026-06-08,393.78255,437.2737,317.3476,748.5761,23.3636923076923,27.0976842105263,32.41,26.5453333333333,14.4792727272727,17.8076923076923,21.1128,17.1971428571429,72.875,65.1666666666667,55,38.9545454545455,13.6111111111111,13.75,NA,14.5679012345679,13.6111111111111,13.75,NA,14.5679012345679,9200,11849,10285,2026-06-08,19871,NA,NA,NA,NA,NA,NA,89.8333333333333,90.5625,90.3333333333333,78.3888888888889,92.9333333333333,85.695652173913,89.6666666666667,72.25,-Inf,NA
NA,2026-06-08,405.60752,437.2737,317.3476,748.5761,24.2303333333333,27.0976842105263,32.41,26.5453333333333,14.4792727272727,17.8076923076923,21.1128,17.1971428571429,74.7333333333333,65.1666666666667,55,38.9545454545455,13.6111111111111,13.75,NA,14.5679012345679,13.6111111111111,13.75,NA,14.5679012345679,9828,11849,10285,2026-06-08,19871,2.2,2.9,26.5,32.2,NA,NA,90.6363636363636,90.5625,90.3333333333333,78.3888888888889,93.1428571428571,85.695652173913,89.6666666666667,72.25,19.5,NA
NA,2026-06-08,405.60752,437.2737,317.3476,748.5761,24.2303333333333,27.0976842105263,32.41,26.5453333333333,14.4792727272727,17.8076923076923,21.1128,17.1971428571429,74.7333333333333,65.1666666666667,55,38.9545454545455,13.6111111111111,13.75,NA,14.5679012345679,13.6111111111111,13.75,NA,14.5679012345679,9828,11849,10285,2026-06-08,19871,2.2,2.9,26.5,32.2,NA,NA,90.6363636363636,90.5625,90.3333333333333,78.3888888888889,93.1428571428571,85.695652173913,89.6666666666667,72.25,19.5,NA
NA,2026-06-08,405.60752,437.2737,317.3476,748.5761,24.2303333333333,27.0976842105263,32.41,26.5453333333333,14.4792727272727,17.8076923076923,21.1128,17.1971428571429,74.7333333333333,65.1666666666667,55,38.9545454545455,13.6111111111111,13.75,NA,14.5679012345679,13.6111111111111,13.75,NA,14.5679012345679,9828,11849,10285,2026-06-08,19871,2.2,2.9,26.5,32.2,NA,NA,90.6363636363636,90.5625,90.3333333333333,78.3888888888889,93.1428571428571,85.695652173913,89.6666666666667,72.25,29.7142857142857,NA
NA,2026-06-09,405.60752,437.2737,317.3476,748.5761,24.2303333333333,27.0976842105263,32.41,26.5453333333333,14.4792727272727,17.8076923076923,21.1128,17.1971428571429,74.7333333333333,65.1666666666667,55,38.9545454545455,13.6111111111111,13.75,NA,14.5679012345679,13.6111111111111,13.75,NA,14.5679012345679,9828,11849,10285,2026-06-09,19871,2.2,2.9,26.5,32.2,NA,NA,90.6363636363636,90.5625,90.3333333333333,78.3888888888889,93.1428571428571,85.695652173913,89.6666666666667,72.25,19.5,NA
NA,2026-06-09,695.8457,709.4474,534.416,754.795636363636,27.9857777777778,19.909,22.224,11.5393846153846,18.6883636363636,11.112,13.89,7.408,32.5,15.9565217391304,17,10.3571428571429,14.5061728395062,13.7134502923977,14.7222222222222,14.8055555555556,14.5061728395062,13.7134502923977,14.7222222222222,14.8055555555556,19474,14124,11877,2026-06-09,8710,4,4,13.1,18.1,NA,NA,79.3888888888889,78,74.25,71.2727272727273,71.6363636363636,64.7894736842105,62.8333333333333,56.1818181818182,18.4444444444444,NA
NA,2026-06-10,730.274295652174,696.1251,526.1356,544.2839,12.038,10.7004444444444,12.038,11.9351111111111,6.2968,4.63,4.63,6.6672,8.625,6.75,NA,NA,15,14.6717171717172,17,17.536231884058,15,14.6717171717172,17,17.536231884058,8791,7449,6334,2026-06-10,6496,NA,1.9,25.3,27.1,NA,NA,72.5714285714286,72.8181818181818,63.2,62.1818181818182,55.05,40.7619047619048,16.5,6.36363636363636,-224.25,NA
